filepath,class_name,display_name,label,extension,format,width,height,mode,sha256,perceptual_hash,is_valid,issue
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b6b937ed-f629-4136-8d5a-38b734f7f662___RS_LB 4595.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,42a115f2ed81ac97ea84454a95f3f1bd69157e5ba252c28bfdb203a19bd89bad,febf88d0c1c08667,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b74d0fd1-9af7-4053-8538-ee937236a64d___RS_LB 4918.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,297ad7c91ea4fc69f9be948537d4950eaf98e05675917524e9f871328ad520d0,aa1dc55a8f61f462,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b811c2af-734e-4689-aa43-4ab1d4faec32___RS_LB 4719.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,dad3e3c94f16e53782271ee5e1923b47114246870e16df71562ba6da30fa80b1,a6a4f2b6c0d28dcb,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,8a51d5e33d1b86d1146ba325cdeadee487ed2dd662ffa0e6f52027bb6d1ca51d,bf66c099634ec91a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b86630ca-89d0-4f83-9942-c1bfcce6b06c___RS_LB 4339.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,cad76cdd563cedd1841b6b6b03ae3ce289531aede66d20217724ca186a4024d1,e896b0c2a729cf3c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b89a9e11-b184-4b4d-bc56-5f27a2626982___RS_LB 2512.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ae45dc96b15dd9b173dd3ac56ab667192e034284f24b53f5959b0e6f3af28360,f7c2aaad9c159252,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b8b4064f-208a-46f9-b13e-5096fdbdb429___RS_LB 2591.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c0660fb8394abc77c7f5999de90a1fdb4c6678c4de1c2c114a6c08914bead454,fa60890fc52c9abd,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b9302a2f-a369-4b05-aed6-632287f42ed7___RS_LB 4452.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,b9b857b998526d66d732610077cb08497bb013b0d423b23b3aa57b658c4768d6,ebb160c63cd83b61,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b9474ec5-5a67-4207-98ec-5671c19f8f59___RS_LB 2545.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,05400506e601d5c44ff59f8c862abed578fc1b1bb7b723387a7319bb8cac003a,fa42850fd67c9b30,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e15e69c27da52b88f9fae8f6888b0e38e823a9838c01826b389799d9fdcc6650,aa85f0dec3709c33,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b9ad8d86-aadb-44b4-9bba-d6adb446afd7___RS_LB 5188.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,58b462321d9a52fbfc937da37fa02c849050c9c4ef30870b2d1d47bfa8aacdef,bac2859dd993a433,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b9aecfc3-98d5-467a-8773-ee2905918c71___RS_LB 5161.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6bbafd54b588bc1078366747b607e5a352694350d517a47358cbeebaf1630e22,ea01f55ee1328772,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/b9cde1e2-71f8-46a2-9fa4-0bfc7d16815f___RS_LB 2610.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0da998eae3310e290744240877f36b1437f26df6834354efb59b19d94c73c2d0,be07c358cc72ec62,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/ba15e1af-3f3a-4eef-8be1-4f0a221444fd___RS_LB 2866.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,8d77c2abc869e77550f68a013b23af745a79adcb31882ff8ce77cecb897dfd3d,deb4e0c2170dd656,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/baac20f4-7978-4258-8cd0-f3f8fe98bf83___RS_LB 4774.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,7f8debc64ccd276f60303696c60723fa37dac2c6f1534d3e6f2689bb7e4022f0,ff9ee0308562ccc3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bb1949c9-c779-4490-b1cc-d82302bc1df9___RS_LB 2901.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,cca0d5220098aae30c41cd72cb8f00e392118c38802310d7f08b1be084094e0c,eacae18f9c9cb085,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bb19c5f3-2937-4c87-b964-d922088f4b19___RS_LB 4950.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,2c4ad80e1beb31a30dfc6f4e053af1fc7ee59dd5eae25d49231402374f16570e,aaca852d9b348db3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bb3049f8-7377-4610-b13f-8daf6753bda7___RS_LB 4031.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f6b7577a0976abdf7d9d54b5d2b6c003be70adccf24b37fdbd5ced4a6a8a6fb1,ffc0800f963dca36,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bb4aa884-a811-4229-bfc0-1df1e7330877___RS_LB 5049.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,bfd24b16c37b6d13766f6b6a6685652a5854af47706df2c804eeaa3046f5c572,fb69a16dc52c9e20,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bb81b8a0-3d1e-4cef-aeb5-31ac32f1761a___RS_LB 5268.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,808b806fd2a263d28a2ac4585bc90c82e6b99d54a96c96d4be075494fcc1e0ee,ab31a5429631cb6f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bbdf98a1-9e54-4afd-bdfc-870d91627a52___RS_LB 2853.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5e8426dd51a2512a5ac777dd29115a2a1cc53a2b24ecb0d91a0b67af35579efe,a9adc4d2c399276c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bc53f0fd-df00-42c6-ad50-aef25d2c6f7a___RS_LB 2954.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,903ee19ef5cdde8157f48fe2d0bf19ee5438acae2479f1ad3d505eb0fd42deae,fec5e4ce94689831,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bc5b403e-ecc2-4fde-bafa-9b8698e4545c___RS_LB 4448.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d48502e1cef16e9d19df6f7cc91c87ffb6d633e93bab23e4710eb5aa797053ed,efc0b2c2959f9035,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bc91cb1b-aece-4108-92db-839a106351a5___RS_LB 3087.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ed64b2ed16677030b4577b9dd77a90d7e9ee7f6301137b3ade3a0fe1df06f4fc,ea87a49ec45a9539,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bd586e94-fa36-4aed-be05-7a0028d40118___RS_LB 2650.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,666b10dcfb29f2e401b1c59d3cfb3aa67375650c9d656af008f1bd36b3bdd93c,bac89527ce3c7813,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bd632f59-ff1c-452f-b504-053fa95ab000___RS_LB 4356.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,82f33383601fbbecce39ac4e2ea316da4d1fa8fe69ccef1164f65180ad729ba9,eac8b4cd9998633a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bd70c718-5846-42a1-8b05-22792ec98738___RS_LB 4992.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,343cd1230ab47a95555965cbfc783141250d4b7a735f0b8d4372975976ba381d,abf1b483c29bcb18,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bd94e2a1-d503-417b-8552-f252a5665476___RS_LB 4006.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,43ea1cef8d3521bf5ed6b333c0a5546a4c640e5a2bd999d91fe72bbb75ed69c5,f80da75c9c329a33,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/be013aee-1311-4679-ae86-1c6fba5f55e5___RS_LB 2799.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,b429636e764db64dde40ed6e5a8347daf181700ad7b61d63b3aafbea0a6d2383,eac0a54f923cdb32,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/be6b5fab-c3de-4d33-b7fc-87bf794d8705___RS_LB 4850.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,8d07eea3a6bb6a66715214f9a9f729677bd7d057554bb61e7bd0c00bb03c7c19,eb9f95d2d0c8c461,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/befda082-9237-4371-bd11-5d3513a365a5___RS_LB 2608.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3c67c1f7d06cefe82b1419f719539d4d35692b7a62bd38aa88f0ad1550182de4,a8f2b19bca1cc4cd,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bf07f2b7-6ab3-4192-a418-ecabc32a11fe___RS_LB 2576.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f7e898a7920586b7b10ae8c27122651b822e4e2b84fbf94f0ec5abbe2983f886,8bfaf001c897df28,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/bf6ce80d-ca31-4d72-b56a-dbd6e6f2847a___RS_LB 4022.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ee154c8a8b18e938f14d260af42005b0c4f4a223fb42b3f914f94de16619e772,aebf82d8896b886c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c008d8a7-aa55-400b-ad6c-f4fd7654c516___RS_LB 5242.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5173c52c778b4a8086d5ba886f07df5dfd22e62c2b25c3a965665fae67d37113,febda87095c2c0c3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c01daf14-9595-4b10-974d-3452fe133060___RS_LB 4463.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5258573c3b349f4577e85e5d5c384e63b6f6297eae93c9a8c06ee5401039ed57,e4ce9c59d1a3464d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c073bdde-9753-4035-8758-31fdc7cae993___RS_LB 2916.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,50ec4a28d519359152db5ef960a2666c12083d60edd10689d25dffb981ec9477,eacac58d989c91b3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c0a69909-e94c-4155-a008-20b5445c56d7___RS_LB 3909.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,782de59cdfec42d6bee64c9ca7b2e7e996b4c943376582b43fea0d1ff7eaf9dd,e87081cf974edaa1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c0aeb29d-b504-47b5-aa5f-940a4f3b4e89___RS_LB 2972.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,2acfc931658d7f9b35dab3539b2043af4f7f60d6a3c9e0b2f5c488a0ec59460a,ff55e04a91ad8ab0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c0e1bf8b-8b3d-4e00-bbd7-dc134dd9ca42___RS_LB 3234.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,23a0139691fceddee89aec3581cedddb2e1d97f4d9a46b49fa4792d1678d7c64,bf35d058cc70d863,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c101232e-6487-495c-ad3a-27cd1e5fb2b9___RS_LB 2573.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,98c60d87b7922550d745e46c69a9852ebc7059cd70503391514f8a76871b50c8,fe68810f9c3dd035,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c1389cbc-d327-478b-92b3-550c3210ed5a___RS_LB 4025.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,1242362b40a112bcdfa108f428fd4574d9bf5f7a8b886d715bd787e9adbcf6b7,e0ca95bd9ab48936,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c16b698a-77b9-48f7-943a-457d475242ef___RS_LB 2918.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,4cfa916aaf8984df2fade615a8e60ccd8151273bdb9cb3cb9e7f6c1a77574501,a26ac595c9b7a48d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c18a017c-262c-41ca-93f3-8fc97ffd7043___RS_LB 4770.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,8a16bf5b3c05251cdc06a77c7ed3f002b895aa61c51a8bce824af5a210b44932,bef0e080d337dac8,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c206ebe3-c06e-4eb9-a537-a719cfa1e3c0___RS_LB 5140.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,4e60b06cd52b66c37c29a4f4e879b69d67320c7c579c1c542b5c3768ea753251,ba19f546ce68c994,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c268fd1d-0a6d-46f1-bbcd-81b4e79894e6___RS_LB 2808.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c3325f76ba659c5f43797442c340487b2f382c87606221cd02d489d333c42249,ba4ad0a589ba96b5,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c3134b97-50a1-4aa2-937d-1e15405b9803___RS_LB 4565.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c4670a3ae174e08a1309a74eaeeffc2bd52b4ed477341f0799954c251083901b,ee25b49a99496d64,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c3cd2ad3-174e-48b4-a7a5-ce63be745fd5___RS_LB 3243.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e655a2e5e0c614eff2101d937e183ad3875931a2cc32822b500acceb9f73d012,ff1be0509f68c04d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c4263e49-60ed-4f6b-aa78-cc9f3117ce73___RS_LB 4100.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d4136a190dd466f8eb5ee96a70d46787dc81ea8c091ace301cc65bd5026cf730,ad29d226c11f6e3c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c48719ce-1230-465b-b481-177b7e0f7074___RS_LB 3835.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6e58b7dd35baac5c4dd546023da09ac1797c01fff86c5056e407e303616247db,aadad520ca17ac9e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c4aec622-2e7b-49f6-bab3-6c4dce29f155___RS_LB 3118.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f3cf090a7f6ce9839b394f36ffc2e3591f9db1bae74fc6050faac3460b84016a,e2c6a998b593358d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c4c1c25f-0594-4c81-a1e0-a609ee1f0808___RS_LB 2653.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ae14e09dbea1bc44c3c3a992f6a6503cd34c5e12aaaaa56ad404a6591a321592,bab295c1c09ecb9c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c58de13c-b59d-4497-ae5a-08b425919b64___RS_LB 3116.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6c9280bda90dc79c6364700d3826e6988c0d70c2ff5598f4400524b05573e85e,fd21aad5c5509f0a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c5ff46d5-8f49-409f-b3c1-9a1a25418f47___RS_LB 2596.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a333f2f61e6f28cda7de5fa87a96410d232287d8deb2fc2668edf0a553db4d39,af16d0d9c2744f61,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c60533e5-8080-4c77-8ae4-7c1f2f7350cb___RS_LB 2810.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,17fd6ad4f8e5f2e8e3cb3be5432d6a31f02e10303d468f3eb486f54ece541dac,af17923a99788ccc,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c63d5cca-9639-4d42-88c4-13572afa1dda___RS_LB 2747.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,887f0a05a8f14252d38f8dcf58c6632c3043f6bce37e248887564b1124c5b8fc,fad0852d9a369933,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c66982eb-dd83-487a-98c6-2aefdf5d7be0___RS_LB 4683.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ba38c929a88b32e7dfb5e6efe551e3b5cf31e1445ed5bc6066aae48674299f3f,f84a930cc933cf33,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c6842cfb-6996-4a51-bc0a-7e2f89a903f0___RS_LB 3911.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,7feebbfc1177ae299b5a43ad6200ef41b145fe30443fc5e0107d9edde72de349,ffbe80d1d8c281cc,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c6c8843f-6b36-472a-9a87-bf1a235e08b6___RS_LB 5136.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,94aa70708f46af6e0c7b9339cf0113d7346a9fe1959d042990bfa48c995c6383,fbb7809dc4e28961,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c6d1bbe7-c1d8-4760-9bb2-a97eac1ca0a8___RS_LB 3838.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,7ddb7fbcf2d5137bf8c929d6df5d3e0205f23986a77ddfde73086de33ba2094c,fa3d87709867904e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c6d79fa2-e6fc-4c95-a805-c7ff53075b15___RS_LB 4328.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e954f4a71a93496190e7aef33488192d9556e6ef5e343fab5c776bdb73984408,cfdaf48d3324a126,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c6ecc36c-1886-4d2d-89aa-0e9e9dc7ba32___RS_LB 4997.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,b885b4ed5fbd62fa1b1839f6ebbe23af5d6a454b8b743016a7189e863e8068df,febf81d4ca428562,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c746bac3-3c7a-445c-b78e-19294bd9a9cb___RS_LB 5233.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e4cf50cfe0c1dcaf8ec4c2ab988004b2891b73c712c82d54dbc6478e8170daf9,ef48d405da37d03a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c77d14df-faac-47e9-97e1-fc84a7aa6e74___RS_LB 4322.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,8c980a658fcba653e913aec2d6004e2bfc419f8e926c65954e48662afe0ba2f5,b83687c1d08b6f72,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c7853012-d4e6-4c0d-a14d-1220a0a6d3b1___RS_LB 3871.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f4faa517455170abeb65446ac068c9ceaba856c21dd31bde3cc7d69205005ee5,ba60c127ce1edc9c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c7982d1f-7472-44ba-a39d-76085c4d90cd___RS_LB 3072.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0358bca6b9da955f46c9b9c22251bd0544c43bfb06e72002c8ba2f8d228f50b6,efe1a485963cc2b8,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c7adbae8-04db-489d-b9e6-c12de387d25c___RS_LB 2697.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,fe2768a857548547455ac261b068544afe6947ca53dd802cb52ef923d77ebc60,ff42d40d9b388933,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c7c82b7c-078f-4ba9-90e3-db36a73bda22___RS_LB 5430.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e3c78b98462bfdc09e04e71fe22777ac412f26ee9136408f05c536ae366b044e,fa1dc5319c679446,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c84a1cfc-5e19-46df-a315-c7fb6a61e60f___RS_LB 4103.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3947822695d4d84bca726e5a875f7b5ea4da93e6a3bd67263311ccdfdfc8be39,eacb958d90ac93a6,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c87b7e98-d4ed-446a-bf9e-47bd454f279b___RS_LB 2860.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,10382be8f03149744584f93049f586711e9d1c3eae0feba99c32ff79aae9f130,eac8a59f983487e2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c89d5a2a-2c1e-496e-84b8-b7a844a97ac9___RS_LB 4920.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,04c0f785ad2254aa9fbf1e2bb3708f7abbd9cdc4bff87d5f7f682d538cdebf1e,eaca850f9c3193b6,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c8bfd67e-892e-4502-982a-adba5505be5d___RS_LB 4444.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e98e04921c959d966e9f11acdf9db7f4d4e30a5fe94ebd8dff8bb159b8796253,e5d99269cb848cce,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c970a188-e4e6-43cd-aff7-d0ac40d378dc___RS_LB 4834.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,8e9c473ef0b0dd54853f309b3b49b1384fbaa4bb41bd59c861d91898e88b7d9f,aa15d25acd619c67,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/c98f32e2-c52c-4a35-bc34-c32af5a18b07___RS_LB 2807.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f1d9e2f806224717daeec412a6790840d0374a60208e44cdb44f725e68eff705,eac2e50dcc399bb0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/ca14c4bc-c9a5-4294-835e-6c3b81e61496___RS_LB 3080.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,98e25f78a2878b1df674d01d6bafc49292552542fdbfa8ac64a2fa83d4db6701,afdbd0e0b2314c36,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cb4fe901-5ca8-43e9-9a4f-3b9bf34ea364___RS_LB 3943.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,574a682a451034dfe453793f2fde1f9a55e7df5e9cf6e6a19b0831fe6cd53335,eef0858b9e999231,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cba4be0b-2554-4a9e-8dd0-94cbb2467388___RS_LB 3335.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ba2b920c9328d3b191889f844eeba095a1a33dd297282d558ba2a132cd793f4d,bf2f941a829cca63,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cbb653f7-72fd-4499-9d90-efdcd8c30077___RS_LB 2764.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,43fea0533c36872e39d8553fe0217a75c580fb1ad561df4d3697112d21c2d4fa,aa6bbfa0d0b4c887,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/ccdf64d2-81fe-429e-8041-05b5a9ce50c9___RS_LB 5052.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,422db84ae7833c4051bf20a4e3e4bcb37015ebbe0a822a271a3c08a1a99d452d,adc59617da049b93,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cd04dd6c-fe7b-4587-ae2e-69228969d9d6___RS_LB 4824.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,fdb0926b7cc02370e1355d0f6f6332e007f745bc7d589e6d75b8bb359eeac607,af9f90d8c8e08ce6,True,
